"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-26","2.1",",,W","4.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","7.8",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-27","2.0",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","6.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-28","2.5",",,W","21.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"9.4",",,W","5.6",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-29","2.6",",,W","0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.3",",,W","1.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-11-30","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.9",",,W","-1.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-01","3.3",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.3",",,W","-2.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-02","2.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"3.9",",,W","-1.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-03","2.7",",,W","0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"5.6",",,W","0.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-04","2.0",",,W","0.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"5.6",",,W","-1.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-05","3.8",",,W","2.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"4.4",",,W","-0.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-06","3.8",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"1.1",",,W","-1.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-07","3.4",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","-0.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-08","2.7",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.8",",,W","3.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-09","1.6",",,W","4.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-10","2.5",",,W","6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.0",",,W","6.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-11","2.9",",,W","21.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","5.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-12","4.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","-1.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-13",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"0.6",",,W","-2.7",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-14","2.2",",,W","0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"1.1",",,W","-3.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-15","2.3",",,W","1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"5.0",",,W","-2.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-16","2.3",",,W","23.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","3.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-17","2.3",",,W","0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","9.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-18","1.2",",,W","8.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","5.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-19","3.0",",,W","1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.2",",,W","2.8",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-20","3.8",",,W","1.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400",,,"2.8",",,W","0.6",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-21","4.7",",,W","3.8",",,W,2400","46.0",",,W,2400","50.0",",,W,2400",,,"0.6",",,W","-7.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-22",,,"0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"-6.0",",,W","-10.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-23","1.4",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"-0.5",",,W","-10.5",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-24","2.2",",,W","2.5",",,W,2400","25.0",",,W,2400","30.0",",,W,2400",,,"3.9",",,W","-2.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-25","1.7",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"1.7",",,W","-2.1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-26","1.4",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"2.2",",,W","-4.3",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-27","0.5",",,W","0.0",",,W,2400","0.0",",,W,2400","30.0",",,W,2400",,,"6.7",",,W","-3.2",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-28","0.6",",,W","14.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.2",",,W","4.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-29","2.1",",,W","4.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","10.0",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-30","2.9",",,W","9.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","9.4",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2024-12-31","2.3",",,W","10.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","6.7",",,W",,,,,,,,,,
